99999	99999	99999	99999	99999	156.43	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	135.69	145.04	99999	99999	99999	99999	99999	99999	165.51	99999	99999
99999	99999	211.8	99999	99999	99999	99999	99999	138.01	99999	99999	156.43	99999	99999	99999	99999	99999	99999	148.51	99999	160.08	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999
99999	211.8	99999	99999	99999	99999	99999	133.63	139.9	99999	99999	178.57	139.72	99999	99999	99999	99999	99999	161.43	99999	144.32	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999
99999	99999	99999	99999	807.11	99999	99999	99999	99999	99999	99999	99999	99999	99999	145.18	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	140.26	99999	145.27	157.93	99999	99999	99999
99999	99999	99999	807.11	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	143.85	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	138.1	99999	143.11	155.22	99999	99999	99999
156.43	99999	99999	99999	99999	99999	99999	99999	99999	139.97	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	185.44	99999	99999	99999	99999	99999	99999	99999	183.05	99999	99999
99999	99999	99999	99999	99999	99999	99999	154.8	99999	99999	256.17	145.41	179.81	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999
99999	99999	133.63	99999	99999	99999	154.8	99999	99999	99999	142.72	137.22	231.31	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	171.8	99999	99999	99999	99999	99999	99999	139.04	99999
99999	138.01	139.9	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	198.06	151.5	192.45	99999	150.7	99999	99999	99999	99999	99999	99999	99999	99999	99999	139.53	174.33
99999	99999	99999	99999	99999	139.97	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	167.27	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999
99999	99999	99999	99999	99999	99999	256.17	142.72	99999	99999	99999	136.81	153.76	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	134.65	99999	99999	99999	99999	99999
99999	156.43	178.57	99999	99999	99999	145.41	137.22	99999	99999	136.81	99999	150	99999	99999	99999	99999	99999	136.06	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999
99999	99999	139.72	99999	99999	99999	179.81	231.31	99999	99999	153.76	150	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	149.75	99999	99999	99999	99999	99999	99999	133.37	99999
99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	158.82	99999	141.38	99999	199.5	99999	99999	99999	134	221.27	163.89	99999	135.36	99999	99999	147.4	139.04
99999	99999	99999	145.18	143.85	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	154.47	135.16	145.55	99999	99999	99999	99999	99999	99999	99999	137.77	99999	99999	276.78	99999	99999	99999
99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	158.82	154.47	99999	145.55	189.44	99999	148.56	99999	99999	99999	99999	139.87	158.12	99999	99999	156.52	99999	138.75	149.94
99999	99999	99999	99999	99999	99999	99999	99999	198.06	99999	99999	99999	99999	99999	135.16	145.55	99999	192.45	151.5	99999	135.51	99999	99999	99999	99999	99999	99999	99999	99999	99999	138.35	183.05
99999	99999	99999	99999	99999	99999	99999	99999	151.5	99999	99999	99999	99999	141.38	145.55	189.44	192.45	99999	139.22	99999	99999	99999	99999	99999	99999	135.33	99999	99999	141.59	99999	143.81	185.75
99999	148.51	161.43	99999	99999	99999	99999	99999	192.45	99999	99999	136.06	99999	99999	99999	99999	151.5	139.22	99999	99999	145.55	99999	99999	137.14	99999	99999	99999	99999	99999	99999	148.74	166.52
99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	199.5	99999	148.56	99999	99999	99999	99999	99999	99999	99999	99999	171.98	211.8	99999	153.53	99999	99999	99999	99999
99999	160.08	144.32	99999	99999	99999	99999	99999	150.7	99999	99999	99999	99999	99999	99999	99999	135.51	99999	145.55	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999
135.69	99999	99999	99999	99999	185.44	99999	99999	99999	167.27	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	142.87	99999	99999
145.04	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	192.85	99999	99999	99999	99999	99999
99999	99999	99999	99999	99999	99999	99999	171.8	99999	99999	99999	99999	149.75	134	99999	99999	99999	99999	137.14	99999	99999	99999	99999	99999	138.43	99999	99999	99999	99999	99999	176.7	138.1
99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	221.27	99999	139.87	99999	99999	99999	171.98	99999	99999	99999	138.43	99999	145.6	99999	99999	99999	99999	146.57	133.33
99999	99999	99999	140.26	138.1	99999	99999	99999	99999	99999	99999	99999	99999	163.89	137.77	158.12	99999	135.33	99999	211.8	99999	99999	99999	99999	145.6	99999	99999	169.84	145.41	99999	99999	99999
99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	134.65	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	192.85	99999	99999	99999	99999	99999	99999	99999	99999	99999
99999	99999	99999	145.27	143.11	99999	99999	99999	99999	99999	99999	99999	99999	135.36	99999	99999	99999	99999	99999	153.53	99999	99999	99999	99999	99999	169.84	99999	99999	134.3	99999	99999	99999
99999	99999	99999	157.93	155.22	99999	99999	99999	99999	99999	99999	99999	99999	99999	276.78	156.52	99999	141.59	99999	99999	99999	99999	99999	99999	99999	145.41	99999	134.3	99999	99999	99999	99999
165.51	99999	99999	99999	99999	183.05	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	142.87	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999
99999	99999	99999	99999	99999	99999	99999	139.04	139.53	99999	99999	99999	133.37	147.4	99999	138.75	138.35	143.81	148.74	99999	99999	99999	99999	176.7	146.57	99999	99999	99999	99999	99999	99999	171.25
99999	99999	99999	99999	99999	99999	99999	99999	174.33	99999	99999	99999	99999	139.04	99999	149.94	183.05	185.75	166.52	99999	99999	99999	99999	138.1	133.33	99999	99999	99999	99999	99999	171.25	99999
