0	0	0	0	0	17.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.018	22.204	0	0	0	0	0	0	15.264	0	0
0	0	8.9443	0	0	0	0	0	26.306	0	0	17.72	0	0	0	0	0	0	20.616	0	16.643	0	0	0	0	0	0	0	0	0	0	0
0	8.9443	0	0	0	0	0	29.732	25.06	0	0	12.728	25.179	0	0	0	0	0	16.279	0	22.561	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1.4142	0	0	0	0	0	0	0	0	0	22.136	0	0	0	0	0	0	0	0	0	0	24.839	0	22.091	17.263	0	0	0
0	0	0	1.4142	0	0	0	0	0	0	0	0	0	0	22.804	0	0	0	0	0	0	0	0	0	0	26.249	0	23.195	18.111	0	0	0
17.72	0	0	0	0	0	0	0	0	25.02	0	0	0	0	0	0	0	0	0	0	0	11.705	0	0	0	0	0	0	0	12.042	0	0
0	0	0	0	0	0	0	18.248	0	0	6.4031	22.023	12.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	29.732	0	0	0	18.248	0	0	0	23.409	26.87	7.6158	0	0	0	0	0	0	0	0	0	0	13.928	0	0	0	0	0	0	25.612	0
0	26.306	25.06	0	0	0	0	0	0	0	0	0	0	0	0	0	10.198	19.416	10.817	0	19.723	0	0	0	0	0	0	0	0	0	25.298	13.454
0	0	0	0	0	25.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.866	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	6.4031	23.409	0	0	0	27.166	18.601	0	0	0	0	0	0	0	0	0	0	0	0	0	28.862	0	0	0	0	0
0	17.72	12.728	0	0	0	22.023	26.87	0	0	27.166	0	20	0	0	0	0	0	27.731	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	25.179	0	0	0	12.53	7.6158	0	0	18.601	20	0	0	0	0	0	0	0	0	0	0	0	20.1	0	0	0	0	0	0	29.967	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	24.166	0	10.05	0	0	0	29.411	8.2462	15.652	0	28.284	0	0	21.095	25.612
0	0	0	22.136	22.804	0	0	0	0	0	0	0	0	0	0	18.358	28.443	21.954	0	0	0	0	0	0	0	26.476	0	0	5.6569	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	17	18.358	0	21.954	11.18	0	20.591	0	0	0	0	25.08	17.205	0	0	17.692	0	25.807	20.025
0	0	0	0	0	0	0	0	10.198	0	0	0	0	0	28.443	21.954	0	10.817	19.416	0	28.16	0	0	0	0	0	0	0	0	0	26.077	12.042
0	0	0	0	0	0	0	0	19.416	0	0	0	0	24.166	21.954	11.18	10.817	0	25.495	0	0	0	0	0	0	28.302	0	0	24.042	0	22.825	11.662
0	20.616	16.279	0	0	0	0	0	10.817	0	0	27.731	0	0	0	0	19.416	25.495	0	0	21.954	0	0	26.926	0	0	0	0	0	0	20.518	15.033
0	0	0	0	0	0	0	0	0	0	0	0	0	10.05	0	20.591	0	0	0	0	0	0	0	0	13.892	8.9443	0	18.682	0	0	0	0
0	16.643	22.561	0	0	0	0	0	19.723	0	0	0	0	0	0	0	28.16	0	21.954	0	0	0	0	0	0	0	0	0	0	0	0	0
28.018	0	0	0	0	11.705	0	0	0	14.866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.324	0	0
22.204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.77	0	0	0	0	0
0	0	0	0	0	0	0	13.928	0	0	0	0	20.1	29.411	0	0	0	0	26.926	0	0	0	0	0	26.019	0	0	0	0	0	13.038	26.249
0	0	0	0	0	0	0	0	0	0	0	0	0	8.2462	0	25.08	0	0	0	13.892	0	0	0	26.019	0	21.932	0	0	0	0	21.471	30
0	0	0	24.839	26.249	0	0	0	0	0	0	0	0	15.652	26.476	17.205	0	28.302	0	8.9443	0	0	0	0	21.932	0	0	14.318	22.023	0	0	0
0	0	0	0	0	0	0	0	0	0	28.862	0	0	0	0	0	0	0	0	0	0	0	10.77	0	0	0	0	0	0	0	0	0
0	0	0	22.091	23.195	0	0	0	0	0	0	0	0	28.284	0	0	0	0	0	18.682	0	0	0	0	0	14.318	0	0	29.155	0	0	0
0	0	0	17.263	18.111	0	0	0	0	0	0	0	0	0	5.6569	17.692	0	24.042	0	0	0	0	0	0	0	22.023	0	29.155	0	0	0	0
15.264	0	0	0	0	12.042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.324	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	25.612	25.298	0	0	0	29.967	21.095	0	25.807	26.077	22.825	20.518	0	0	0	0	13.038	21.471	0	0	0	0	0	0	14.036
0	0	0	0	0	0	0	0	13.454	0	0	0	0	25.612	0	20.025	12.042	11.662	15.033	0	0	0	0	26.249	30	0	0	0	0	0	14.036	0
