0	0	0	0	0	52.802	40.262	0	61.351	0	0	61.717	0	0	50.912	36.892	0	0	0	70.767	0	0	0	0	0	0	0	92.098	25	0	35.609	0	94.541	77.782	0	0	0	43.012	0	0	0	0	0	0	82.219	0	42.438	0	0	0	0	0	0	0	0	0	0	0	0	0	86.331	0	0	0
0	0	0	71.421	0	0	0	0	0	0	0	0	0	0	0	0	90.62	0	0	0	0	0	0	0	80.025	0	0	0	0	73.246	0	0	0	0	0	0	72.09	0	0	0	0	0	0	0	0	0	0	68.096	0	0	0	0	0	86.331	0	77.421	0	0	0	0	0	0	80.056	54.342
0	0	0	0	0	0	0	0	0	0	32.757	0	0	0	0	0	0	0	0	0	80.957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.21	0	22.804	0	0	0	0	0	0	0	0	0	0	77.833	0	0	0	0	0	0	0	0	0	0	0	0
0	71.421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.674	0	52.173	0	0	0	0	0	60.902	0	0	0	0	70.88	0	0	0	0	0	0	27.203	0	0	0	0	0	0	0	0	0	0	17.889	0	0	0	0	0	0	0	0	0	0	62.394	0	0	75.425	87.556	63.071
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.277	0	0	60.465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.26	0	25.06	0	0	0	0	0	0	0	0
52.802	0	0	0	0	0	91.241	0	92.65	0	0	0	0	0	7.2111	62.008	0	0	0	80.623	0	60.539	0	0	0	0	0	0	29.547	0	17.205	0	45.277	26.42	0	0	0	9.8995	0	0	0	0	0	0	68.264	0	69.376	0	0	0	0	0	0	0	0	0	0	0	0	0	40.311	0	0	0
40.262	0	0	0	0	91.241	0	0	76.059	0	0	46.325	0	0	87.983	45.188	0	0	0	98.615	0	0	0	0	0	0	0	62.968	61.774	0	74.25	79.259	0	0	70.456	0	0	81.86	0	0	0	0	0	0	0	0	67.779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	52.953	0	0	79.931	97.617	0	0	0	0	48.6	0	65.788	0	0	0	0	0	0	42.19	99.81	0	0	0	0	0	0	0	87.966	0	0	0	96.333	0	0	29.069	0	96.747	0	75.24	0	0	0	78.873	0	49.041	0	0	0	23.087	87.321	0	59.169	0	0	0	0
61.351	0	0	0	0	92.65	76.059	52.953	0	0	0	48.094	87.367	0	95.352	97.576	0	92.962	0	33.526	0	0	0	0	0	0	64.498	81.744	78.16	0	80.399	0	0	0	0	0	0	84.345	0	0	0	0	57.245	0	66.242	0	23.345	0	0	0	71.028	0	66.611	0	0	0	75.928	91.591	0	91.679	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.151	0	0	0	0	0	0	0	89.045	0	0	0	0	0	0	0	0	0	0	0	0	0	68.71	0	0	25.179	0	0	0	0	0	36.715	0	0	0	0	0	0	0	0	0
