0	0	0	51.4	0	0	0	0	0	0	0	0	0	75.505	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	84.646	0	99.02	0	0	0	0	0	0	0	87.664	0	0	0	0	0	0	0	0	0	66.708	0	0	0	0	14.318	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	68.425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.694	0	0	0	0	0	0	0	0	0	0	0	47.424	0	43.046
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.309	59.203	0	0	0	0	0	0	0	0	0	0	0	0	0	74.686	0	0	0	0	0	89.09	0	0	0	0	0	0	0	0	0	0	0	0	99.905	0	0	0	0	0	0	0
51.4	0	0	0	0	0	0	0	0	91.417	0	0	0	56.613	0	0	91.269	0	0	0	57.009	0	0	83.815	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	38.639	0	0	0	0	0	0	0	0	0	0	0	0	92.914	0	47.17	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.34	0	0	0	0	0	0	65.856	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.127	73.246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.539	0	0	0	0	0	0	0	93.005	0	0	0	0	0	0	0	0	0	0	20.248	0	0	0	0	0	0	78.237	0	0	0	0	0	0
0	0	0	0	0	0	0	57.271	0	0	39.051	0	0	0	0	0	0	0	85.51	0	0	0	0	0	0	0	0	87.207	98.489	81.884	0	0	42.19	0	0	0	0	0	0	0	0	0	0	0	71.84	0	0	0	0	0	0	0	90.139	0	50.04	70.725	0	0	0	0	0	0	0	0
0	0	0	0	0	0	57.271	0	0	0	96.317	93.434	86.4	0	0	0	0	0	28.284	0	0	0	0	0	0	0	83.863	35.847	62.129	31.385	0	0	98.326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.541	0	0	66.03	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	72.56	77.058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	91.417	0	0	0	0	0	0	0	0	0	0	0	0	24.515	0	0	0	0	0	78.23	0	0	0	0	0	0	0	0	0	0	54.424	0	0	88.549	63.506	0	0	68.884	0	0	79.31	0	0	0	0	0	0	0	0	0	0	0	0	22.847	0	0	0	0	0	92.704	0
