9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	1.4731e+05	65364	9.0072e+15	2.3103e+05	9.0072e+15	9.0072e+15	2.3518e+05	9.0072e+15	9.0072e+15	1.3206e+05	50310	9.0072e+15	9.0072e+15	9.0072e+15	3.545e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	7.8127e+05	15725	9.0072e+15	45252	9.0072e+15	8.4511e+05	4.7068e+05	9.0072e+15	9.0072e+15	9.0072e+15	79672	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	5.559e+05	9.0072e+15	76531	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	6.4352e+05	9.0072e+15	9.0072e+15	9.0072e+15
9.0072e+15	9.0072e+15	9.0072e+15	3.6442e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	7.4427e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	5.1258e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	3.9307e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	3.7475e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	3.1586e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	6.4352e+05	9.0072e+15	4.6416e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	5.1318e+05	1.6057e+05
9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	35248	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	5.3069e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	55887	9.0072e+15	11958	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	4.7161e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15
9.0072e+15	3.6442e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	49427	9.0072e+15	1.4211e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	2.2598e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	3.562e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	20230	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	5824.3	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	2.43e+05	9.0072e+15	9.0072e+15	4.292e+05	6.713e+05	2.51e+05
9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	4.0988e+05	9.0072e+15	9.0072e+15	2.2116e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	8.376e+05	9.0072e+15	15838	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15
1.4731e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	7.5968e+05	9.0072e+15	7.9541e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	474.98	2.3852e+05	9.0072e+15	9.0072e+15	9.0072e+15	5.2415e+05	9.0072e+15	2.2198e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	25894	9.0072e+15	5192.6	9.0072e+15	92918	18541	9.0072e+15	9.0072e+15	9.0072e+15	1070.2	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	3.1821e+05	9.0072e+15	3.3401e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	65606	9.0072e+15	9.0072e+15	9.0072e+15
65364	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	7.5968e+05	9.0072e+15	9.0072e+15	4.401e+05	9.0072e+15	9.0072e+15	99513	9.0072e+15	9.0072e+15	6.8118e+05	92375	9.0072e+15	9.0072e+15	9.0072e+15	9.5913e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	2.4977e+05	2.3583e+05	9.0072e+15	4.0944e+05	4.9801e+05	9.0072e+15	9.0072e+15	3.4984e+05	9.0072e+15	9.0072e+15	5.4864e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	3.1148e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15
9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	1.4858e+05	9.0072e+15	9.0072e+15	5.1078e+05	9.3029e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	1.1489e+05	9.0072e+15	2.8483e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	75198	9.9441e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	6.8078e+05	9.0072e+15	9.0072e+15	9.0072e+15	8.9407e+05	9.0072e+15	9.0072e+15	24663	9.0072e+15	9.0565e+05	9.0072e+15	4.2603e+05	9.0072e+15	9.0072e+15	9.0072e+15	4.9077e+05	9.0072e+15	1.1804e+05	9.0072e+15	9.0072e+15	9.0072e+15	12405	6.6592e+05	9.0072e+15	2.0725e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15
2.3103e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	7.9541e+05	4.401e+05	1.4858e+05	9.0072e+15	9.0072e+15	9.0072e+15	1.1134e+05	6.6697e+05	9.0072e+15	8.6704e+05	9.2912e+05	9.0072e+15	8.0348e+05	9.0072e+15	37783	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	2.6841e+05	5.4631e+05	4.7758e+05	9.0072e+15	5.198e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	6.0013e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	1.8769e+05	9.0072e+15	2.9077e+05	9.0072e+15	12823	9.0072e+15	9.0072e+15	9.0072e+15	3.5844e+05	9.0072e+15	2.9565e+05	9.0072e+15	9.0072e+15	9.0072e+15	4.3782e+05	7.6846e+05	9.0072e+15	7.7066e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15
9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	1.5025e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	7.0614e+05	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	3.2448e+05	9.0072e+15	9.0072e+15	16064	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	49592	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15	9.0072e+15
