0	0	47.802	69.971	0	0	0	0	0	0	0	0	0	0	0	62.169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.289	0	53.907	24.207	0	0	0	0	0	62.514	0	29.833	0	0	0	0	0	0	31.828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.865	65.299	0	0	0	0	31.016	0	0	0	0	0	0	0	0	0	0	0	0	55.606	0	0	0	0	0	0	0	0	0	38.601	0	0	0	0	0	0	0	30.806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.624	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.007	0	0	63.151	0	0	0	0	0	0	0	0	48.021	0	0	41.617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.497	0	0	38.833	0	0	0	0	31.257	0	0	0	0	0	0	64.661	0	0	0	0	0	0	0	0	0	0	0	0	0	54.231	0	0	0	0	0	0	61.62	0	0	54.009	0	0	0	0	0	0	16.553	0	0	69.871	0	0	0	0	0	43.566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.757	46.011	0	0	0	0	0	0	0	0	0
47.802	0	0	23.087	0	0	0	0	0	0	0	0	0	0	0	58.822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.935	0	0	0	0	0	0	0	57.315	0	0	0	0	0	0	17.088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.332	0	0	0	0	0	0	0	0	0	0	20.125	0	0	0	0	0	0	0	0	0	0	0	55.027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69.971	0	23.087	0	0	0	0	0	0	0	0	0	0	68.007	0	63.127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.649	0	0	0	0	0	0	0	0	0	0	39.825	0	0	0	0	0	0	0	0	0	0	0	45.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	19.313	0	0	0	0	0	0	53.488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.019	0	0	0	0	0	0	0	0	0	0	0	0	0	14	68.411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.417	38.184	0	0	0	0	0	0	0	0	0	66.483	0	0	0	0	0	0	0	0	63.325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.495	69.426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.162	22.091	0	0	0	0	0	0	0	0	0	0	0	0	0	35.014	0	0	0	0	0	0	0	0	0	3	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.928	0	0	37.577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.163	0	0	0	0	0	0	0	0	34.176	0	0	0	0	0	65.253	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.484	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.471	0	0	0	0	0	0	0	0	0	0	0	59.816	0	66.219	22.472	34.928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	13.601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.476	0	0	0	60.415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.264	0	0	41.617	0	0	59.034	0	0	0	0	0	0	0	0	0	69.354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.414	0	0	0	0	0	0	0	54.037	0	0	0	0	0	0	0	0	0	0	0	0	20.224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.1	0	0	0	0	0	0	0	0	0	32.894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.385	0	0	0	0	0	0	0	0	0	0	0	25.632	0	45.011	0	0	0	0	0	0	0	0	69.065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.854	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	13.601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.033	0	0	0	0	0	0	0	0	0	0	0	0	0	55.036	0	0	51.078	0	0	69.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
