9999	9999	9999	9999	9999	9999	9999	709	9999	851	9999	9999	138	9999	9999	9999	9999	968	9999	219	9999	9999	9999	9999	223	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	687	9999	9999	9999	397	980	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
9999	9999	9999	9999	9999	697	9999	9999	9999	9999	9999	9999	9999	924	229	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	193	946	9999	9999	9999	9999	9999	9999	761	9999	9999	9999	9999	9999	9999	9999	120	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	197	196	9999	9999	353	9999	9999
9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	877	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	198	9999	9999	9999	9999	9999	617	9999	9999	9999	9999	930	9999	9999	981	9999	9999	9999	9999	9999	9999	9999
9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	914	9999	9999	9999	9999	145	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	471	380	9999	9999	9999	9999	9999	9999	9999	481	9999	9999	9999
9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	924	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	356	9999	9999	9999	9999	9999	618	9999	9999	826	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	747	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	911	9999	9999	9999	9999	9999
9999	149	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	874	106	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	746	9999	9999	9999	9999	9999	9999	9999	740	9999	9999	9999	9999	9999	9999	9999	258	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	883	9999	9999	241	9999	9999
9999	9999	9999	9999	9999	9999	9999	9999	921	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	310	9999	9999	718	676	9999	9999	9999	9999	9999	241	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
361	9999	9999	9999	9999	9999	9999	9999	9999	278	9999	9999	939	9999	587	9999	9999	958	9999	295	9999	9999	9999	681	808	9999	460	9999	853	9999	246	9999	9999	9999	9999	9999	9999	9999	9999	283	9999	9999	9999	409	324	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	411	9999	9999	9999	9999	9999	9999
9999	9999	9999	9999	9999	9999	988	9999	9999	9999	662	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	637	9999	9999	9999	620	9999	9999	9999	463	9999	591	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
800	9999	9999	9999	9999	9999	9999	523	9999	9999	9999	9999	179	9999	9999	9999	9999	941	9999	139	9999	9999	684	760	183	9999	807	9999	933	9999	9999	9999	9999	9999	9999	9999	608	9999	9999	509	9999	9999	9999	814	355	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	993	9999	988	9999	9999	9999	9999	9999	9999
9999	9999	9999	9999	583	9999	9999	9999	905	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	312	9999	9999	9999	9999	9999	531	917	9999	698	9999	9999	492	9999	9999	9999	869	9999	9999	9999	456	9999	522	9999	9999	9999	9999	9999	505	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
9999	9999	9999	391	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	884	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	895	409	9999	9999	959	9999	9999	9999	9999	9999	9999	9999	9999
379	9999	9999	9999	9999	9999	9999	939	9999	245	9999	9999	9999	9999	958	9999	9999	891	9999	556	9999	9999	116	801	423	9999	864	9999	490	9999	645	9999	440	9999	9999	9999	749	9999	9999	384	9999	9999	9999	955	865	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	798	9999	9999	9999	9999	9999	9999
9999	369	9999	9999	9999	886	9999	9999	9999	9999	9999	9999	9999	9999	437	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	819	9999	9999	9999	9999	9999	9999	9999	835	9999	9999	9999	9999	9999	9999	9999	1000	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	140	9999	9999	313	9999	9999
9999	488	9999	9999	9999	863	9999	448	9999	9999	9999	9999	210	924	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	264	9999	9999	9999	632	831	335	9999	9999	9999	9999	9999	9999	988	9999	9999	9999	9999	9999	9999	497	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	302	266	9999	9999	729	9999	9999
9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	888	9999	9999	9999	9999	792	9999	9999	9999	9999	9999	335	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	988	139	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
9999	9999	9999	410	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	706	9999	9999	151	9999	9999	149	9999	9999	9999	9999	9999	608	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	686	9999	313	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
